"Position","Const","Created","Modified","Description","Title","URL","Title.Type","IMDb.Rating","Runtime..mins.","Year","Genres","Num.Votes","Release.Date","Directors"
136,"tt0119256","2022-02-03","2022-02-03",NA,"Sydney","https://www.imdb.com/title/tt0119256/","movie",7.2,102,1996,"Crime, Drama",51087,"1996-01-20","Paul Thomas Anderson"
137,"tt7657566","2022-02-08","2022-02-08",NA,"Death on the Nile","https://www.imdb.com/title/tt7657566/","movie",6.3,127,2022,"Crime, Drama, Mystery",142548,"2022-02-09","Kenneth Branagh"
138,"tt10370710","2022-02-10","2022-02-10",NA,"Verdens verste menneske","https://www.imdb.com/title/tt10370710/","movie",7.8,128,2021,"Comedy, Drama, Romance",62934,"2021-02-04","Joachim Trier"
139,"tt8102806","2022-02-17","2022-02-17",NA,"The Night","https://www.imdb.com/title/tt8102806/","movie",5.5,105,2020,"Horror, Mystery, Thriller",2926,"2020-01-18","Kourosh Ahari"
140,"tt12542008","2022-02-17","2022-02-17",NA,"Redemption of a Rogue","https://www.imdb.com/title/tt12542008/","movie",6,95,2020,"Comedy, Drama",479,"2020-07-11","Philip Doherty"
141,"tt13796488","2022-02-18","2022-02-18",NA,"When We Were Bullies","https://www.imdb.com/title/tt13796488/","short",5.5,36,2021,"Documentary, Short",1057,"2021-01-28","Jay Rosenblatt"
142,"tt14608922","2022-02-18","2022-02-18",NA,"Three Songs for Benazir","https://www.imdb.com/title/tt14608922/","short",6.2,22,2021,"Documentary, Short",2552,"2021-06-02","Gulistan Mirzaei, Elizabeth Mirzaei"
143,"tt14513236","2022-02-18","2022-02-18",NA,"The Queen of Basketball","https://www.imdb.com/title/tt14513236/","short",7.2,22,2021,"Documentary, Short, Biography, Sport",1312,"2021-06-10","Ben Proudfoot"
144,"tt15339848","2022-02-18","2022-02-18",NA,"Lead Me Home","https://www.imdb.com/title/tt15339848/","short",6.3,39,2021,"Short, Documentary",3677,"2021-09-03","Pedro Kos, Jon Shenk"
145,"tt12771540","2022-02-18","2022-02-18",NA,"Audible","https://www.imdb.com/title/tt12771540/","short",6.7,39,2021,"Documentary, Short, Sport",2419,"2021-04-29","Matthew Ogens"
146,"tt9464038","2022-02-18","2022-02-18",NA,"The Windshield Wiper","https://www.imdb.com/title/tt9464038/","short",6.8,15,2021,"Animation, Short, Fantasy, Romance",2437,"2021-07-13","Alberto Mielgo"
147,"tt11332850","2022-02-18","2022-02-18",NA,"Robin Robin","https://www.imdb.com/title/tt11332850/","short",7,32,2021,"Animation, Short, Adventure, Comedy, Family, Musical",5844,"2021-10-09","Daniel Ojari, Michael Please"
148,"tt14825972","2022-02-18","2022-02-18",NA,"Boxballet","https://www.imdb.com/title/tt14825972/","short",6.7,15,2020,"Animation, Short, Romance, Sport",841,"2020-03-12","Anton Dyakov"
149,"tt14825950","2022-02-18","2022-02-18",NA,"Bestia","https://www.imdb.com/title/tt14825950/","short",7,16,2021,"Animation, Short, History, Horror, Thriller",1529,"2021-06-14","Hugo Covarrubias"
150,"tt14293560","2022-02-18","2022-02-18",NA,"Affairs of the Art","https://www.imdb.com/title/tt14293560/","short",6.1,16,2021,"Animation, Short, Comedy, Fantasy",1339,"2021-01-29","Joanna Quinn"
151,"tt11924384","2022-02-18","2022-02-18",NA,"The Long Goodbye","https://www.imdb.com/title/tt11924384/","short",7.2,13,2020,"Short, Drama, Mystery, Thriller",2716,"2020-03-05","Aneil Karia"
152,"tt12299764","2022-02-18","2022-02-18",NA,"Sukienka","https://www.imdb.com/title/tt12299764/","short",6.7,30,2020,"Short, Drama",1097,"2020-06-02","Tadeusz Lysiak"
153,"tt11383280","2022-02-18","2022-02-18",NA,"Please Hold","https://www.imdb.com/title/tt11383280/","short",7.2,19,2020,"Short, Comedy, Drama, Sci-Fi",1699,"2020-09-25","K.D. Dávila"
154,"tt15289736","2022-02-18","2022-02-18",NA,"On My Mind","https://www.imdb.com/title/tt15289736/","short",6.6,18,2021,"Short, Drama",860,"2021-07-10","Martin Strange-Hansen"
155,"tt7914938","2022-02-18","2022-02-18",NA,"Ala Kachuu - Take and Run","https://www.imdb.com/title/tt7914938/","short",7.6,38,2020,"Short, Drama",691,"2020-08-06","Maria Brendle"
156,"tt8633462","2022-02-22","2022-02-22",NA,"Quo vadis, Aida?","https://www.imdb.com/title/tt8633462/","movie",8,101,2020,"Drama, History, War",33434,"2020-09-03","Jasmila Zbanic"
157,"tt11873472","2022-03-03","2022-03-03",NA,"Neptune Frost","https://www.imdb.com/title/tt11873472/","movie",6.7,105,2021,"Musical, Sci-Fi",493,"2021-07-12","Anisia Uzeyman, Saul Williams"
158,"tt0106308","2022-03-03","2022-03-03",NA,"Army of Darkness","https://www.imdb.com/title/tt0106308/","movie",7.4,81,1992,"Comedy, Horror",178694,"1992-10-09","Sam Raimi"
159,"tt0071360","2022-03-09","2022-03-09",NA,"The Conversation","https://www.imdb.com/title/tt0071360/","movie",7.8,113,1974,"Drama, Mystery, Thriller",112384,"1974-04-07","Francis Ford Coppola"
160,"tt0076759","2022-03-18","2022-03-18",NA,"Star Wars","https://www.imdb.com/title/tt0076759/","movie",8.6,121,1977,"Action, Adventure, Fantasy, Sci-Fi",1354898,"1977-05-25","George Lucas"
161,"tt0086190","2022-03-18","2022-03-18",NA,"Star Wars: Episode VI - Return of the Jedi","https://www.imdb.com/title/tt0086190/","movie",8.3,131,1983,"Action, Adventure, Fantasy, Sci-Fi",1046826,"1983-05-23","Richard Marquand"
162,"tt14114802","2022-03-19","2022-03-19",NA,"The Outfit","https://www.imdb.com/title/tt14114802/","movie",7.1,105,2022,"Crime, Drama, Mystery, Thriller",37975,"2022-02-14","Graham Moore"
163,"tt13622884","2022-03-20","2022-03-20",NA,"Mlungu Wam","https://www.imdb.com/title/tt13622884/","movie",5.2,92,2021,"Horror",344,"2021-09-09","Jenna Cato Bass"
164,"tt0092067","2022-03-29","2022-03-29",NA,"Tenkû no shiro Rapyuta","https://www.imdb.com/title/tt0092067/","movie",8,125,1986,"Animation, Adventure, Family, Fantasy",166569,"1986-08-02","Hayao Miyazaki"
165,"tt0119698","2022-03-29","2022-03-29",NA,"Mononoke-hime","https://www.imdb.com/title/tt0119698/","movie",8.4,134,1997,"Animation, Action, Adventure, Fantasy",392385,"1997-07-12","Hayao Miyazaki"
166,"tt0087544","2022-03-29","2022-03-29",NA,"Kaze no tani no Naushika","https://www.imdb.com/title/tt0087544/","movie",8,117,1984,"Animation, Adventure, Sci-Fi",169371,"1984-03-11","Hayao Miyazaki"
167,"tt0096283","2022-03-29","2022-03-29",NA,"Tonari no Totoro","https://www.imdb.com/title/tt0096283/","movie",8.1,86,1988,"Animation, Comedy, Family, Fantasy",337351,"1988-04-16","Hayao Miyazaki"
168,"tt0095327","2022-03-29","2022-03-29",NA,"Hotaru no haka","https://www.imdb.com/title/tt0095327/","movie",8.5,89,1988,"Animation, Drama, War",275458,"1988-04-16","Isao Takahata"
169,"tt1791528","2022-04-02","2022-04-02",NA,"Inherent Vice","https://www.imdb.com/title/tt1791528/","movie",6.6,148,2014,"Comedy, Crime, Drama, Mystery, Romance",105055,"2014-10-04","Paul Thomas Anderson"
170,"tt8296030","2022-04-02","2022-04-02",NA,"You Won't Be Alone","https://www.imdb.com/title/tt8296030/","movie",6.3,108,2022,"Drama, Horror",6084,"2022-01-22","Goran Stolevski"
171,"tt0093970","2022-04-05","2022-04-05",NA,"Sign 'o' the Times","https://www.imdb.com/title/tt0093970/","movie",8,85,1987,"Documentary, Music",2260,"1987-11-20","Albert Magnoli, Prince, David Hogan"
172,"tt0070723","2022-04-05","2022-04-05",NA,"Soylent Green","https://www.imdb.com/title/tt0070723/","movie",7,97,1973,"Crime, Mystery, Sci-Fi, Thriller",65564,"1973-04-18","Richard Fleischer"
173,"tt0012027","2022-04-05","2022-04-05",NA,"Camille","https://www.imdb.com/title/tt0012027/","movie",6.5,72,1921,"Drama, Romance",1007,"1921-09-11","Ray C. Smallwood"
174,"tt15721828","2022-04-05","2022-04-05",NA,"This Much I Know to Be True","https://www.imdb.com/title/tt15721828/","movie",7.7,105,2022,"Documentary, Music",1122,"2022-02-12","Andrew Dominik"
175,"tt0064665","2022-04-07","2022-04-07",NA,"Midnight Cowboy","https://www.imdb.com/title/tt0064665/","movie",7.8,113,1969,"Drama",111430,"1969-05-25","John Schlesinger"
176,"tt0070917","2022-04-10","2022-04-10",NA,"The Wicker Man","https://www.imdb.com/title/tt0070917/","movie",7.5,88,1973,"Horror, Mystery, Thriller",81659,"1973-12-06","Robin Hardy"
177,"tt0090756","2022-04-10","2022-04-10",NA,"Blue Velvet","https://www.imdb.com/title/tt0090756/","movie",7.7,120,1986,"Crime, Drama, Mystery, Thriller",199642,"1986-08-30","David Lynch"
178,"tt0066921","2022-04-10","2022-04-10",NA,"A Clockwork Orange","https://www.imdb.com/title/tt0066921/","movie",8.3,136,1971,"Crime, Sci-Fi",825485,"1971-12-19","Stanley Kubrick"
179,"tt0248845","2022-04-10","2022-04-10",NA,"Hedwig and the Angry Inch","https://www.imdb.com/title/tt0248845/","movie",7.7,95,2001,"Comedy, Drama, Music, Musical",35921,"2001-01-19","John Cameron Mitchell"
180,"tt0100332","2022-04-10","2022-04-10",NA,"Paris Is Burning","https://www.imdb.com/title/tt0100332/","movie",8.1,71,1990,"Documentary, Drama, Romance",15665,"1990-04-06","Jennie Livingston"
181,"tt0046534","2022-04-10","2022-04-10",NA,"The War of the Worlds","https://www.imdb.com/title/tt0046534/","movie",7,85,1953,"Action, Sci-Fi, Thriller",36142,"1953-04-03","Byron Haskin"
182,"tt0100802","2022-04-10","2022-04-10",NA,"Total Recall","https://www.imdb.com/title/tt0100802/","movie",7.5,113,1990,"Action, Adventure, Sci-Fi",330848,"1990-05-31","Paul Verhoeven"
183,"tt0050783","2022-04-10","2022-04-10",NA,"Le notti di Cabiria","https://www.imdb.com/title/tt0050783/","movie",8.1,110,1957,"Drama",49240,"1957-05-11","Federico Fellini"
184,"tt0069049","2022-04-18","2022-04-18",NA,"The Other Side of the Wind","https://www.imdb.com/title/tt0069049/","movie",6.7,122,2018,"Drama",7409,"2018-08-31","Orson Welles"
185,"tt5186714","2022-04-19","2022-04-19",NA,"Forushande","https://www.imdb.com/title/tt5186714/","movie",7.7,124,2016,"Drama",60779,"2016-05-21","Asghar Farhadi"
186,"tt11138512","2022-04-21","2022-04-21",NA,"The Northman","https://www.imdb.com/title/tt11138512/","movie",7.1,137,2022,"Action, Adventure, Drama, Fantasy, History, Thriller",182587,"2022-04-01","Robert Eggers"
187,"tt0156887","2022-04-23","2022-04-23",NA,"Pâfekuto burû","https://www.imdb.com/title/tt0156887/","movie",8,81,1997,"Animation, Crime, Drama, Mystery, Thriller",76609,"1997-08-05","Satoshi Kon"
188,"tt0059573","2022-04-29","2022-04-29",NA,"A Patch of Blue","https://www.imdb.com/title/tt0059573/","movie",8,105,1965,"Drama, Romance",8822,"1965-12-10","Guy Green"
189,"tt0047034","2022-04-29","2022-04-29",NA,"Gojira","https://www.imdb.com/title/tt0047034/","movie",7.5,96,1954,"Horror, Sci-Fi",34283,"1954-11-03","Ishirô Honda"
190,"tt0105435","2022-04-30","2022-04-30",NA,"Sneakers","https://www.imdb.com/title/tt0105435/","movie",7.1,126,1992,"Comedy, Crime, Drama, Mystery, Thriller",59294,"1992-09-09","Phil Alden Robinson"
191,"tt10749786","2022-05-05","2022-05-05",NA,"Atlantis","https://www.imdb.com/title/tt10749786/","movie",6.8,108,2019,"Drama, War",2237,"2019-09-04","Valentyn Vasyanovych"
192,"tt12494638","2022-05-06","2022-05-06",NA,"Ha'berech","https://www.imdb.com/title/tt12494638/","movie",6.4,109,2021,"Drama, Music",1073,"2021-07-07","Nadav Lapid"
193,"tt11204094","2022-05-06","2022-05-06",NA,"The Duke","https://www.imdb.com/title/tt11204094/","movie",6.9,95,2020,"Biography, Comedy, Crime, Drama",8049,"2020-09-04","Roger Michell"
194,"tt0033729","2022-05-10","2022-05-10",NA,"How Green Was My Valley","https://www.imdb.com/title/tt0033729/","movie",7.7,118,1941,"Drama, Family",24423,"1941-10-28","John Ford"
195,"tt13880104","2022-05-12","2022-05-12",NA,"L'événement","https://www.imdb.com/title/tt13880104/","movie",7.4,100,2021,"Drama",6507,"2021-09-05","Audrey Diwan"
196,"tt11703710","2022-05-18","2022-05-18",NA,"Downton Abbey: A New Era","https://www.imdb.com/title/tt11703710/","movie",7.4,124,2022,"Drama, Romance",19965,"2022-04-27","Simon Curtis"
197,"tt0031679","2022-05-19","2022-05-19",NA,"Mr. Smith Goes to Washington","https://www.imdb.com/title/tt0031679/","movie",8.1,129,1939,"Comedy, Drama",115912,"1939-10-17","Frank Capra"
198,"tt0149896","2022-05-21","2022-05-21",NA,"Bix: 'Ain't None of Them Play Like Him Yet'","https://www.imdb.com/title/tt0149896/","movie",8.5,116,1981,"Documentary, Biography, Music",42,"1981-10-31","Brigitte Berman"
199,"tt5776858","2022-05-24","2022-05-24",NA,"Phantom Thread","https://www.imdb.com/title/tt5776858/","movie",7.4,130,2017,"Drama, Romance",132712,"2017-12-11","Paul Thomas Anderson"
200,"tt0061811","2022-05-28","2022-05-28",NA,"In the Heat of the Night","https://www.imdb.com/title/tt0061811/","movie",7.9,110,1967,"Drama, Mystery, Thriller",76777,"1967-08-02","Norman Jewison"
201,"tt3169706","2022-05-29","2022-05-29",NA,"Pride","https://www.imdb.com/title/tt3169706/","movie",7.8,119,2014,"Biography, Comedy, Drama, History, Romance",57537,"2014-05-23","Matthew Warchus"
202,"tt14549466","2022-05-31","2022-05-31",NA,"Crimes of the Future","https://www.imdb.com/title/tt14549466/","movie",5.9,107,2022,"Drama, Horror, Sci-Fi",24276,"2022-05-23","David Cronenberg"
203,"tt8178634","2022-06-01","2022-06-01",NA,"RRR (Rise Roar Revolt)","https://www.imdb.com/title/tt8178634/","movie",8,187,2022,"Action, Drama",112716,"2022-03-24","S.S. Rajamouli"
204,"tt0074916","2022-06-06","2022-06-06",NA,"Mr. Klein","https://www.imdb.com/title/tt0074916/","movie",7.5,123,1976,"Crime, Drama, Mystery, Thriller, War",7646,"1976-05-22","Joseph Losey"
205,"tt3704428","2022-06-10","2022-06-10",NA,"Elvis","https://www.imdb.com/title/tt3704428/","movie",7.4,159,2022,"Biography, Drama, Music",137476,"2022-05-25","Baz Luhrmann"
206,"tt0073582","2022-06-14","2022-06-14",NA,"Profondo rosso","https://www.imdb.com/title/tt0073582/","movie",7.5,127,1975,"Horror, Mystery, Thriller",38476,"1975-03-07","Dario Argento"
207,"tt0093870","2022-06-20","2022-06-20",NA,"RoboCop","https://www.imdb.com/title/tt0093870/","movie",7.6,102,1987,"Action, Crime, Sci-Fi, Thriller",258868,"1987-07-17","Paul Verhoeven"
208,"tt15724240","2022-06-20","2022-06-20",NA,"The Lost Record","https://www.imdb.com/title/tt15724240/","movie",7,76,2021,"Music, Fantasy",11,"2021-08-31","Alexandra Cabral, Ian Svenonius"
209,"tt0078797","2022-06-21","2022-06-21",NA,"Arrebato","https://www.imdb.com/title/tt0078797/","movie",6.9,115,1979,"Drama, Fantasy, Horror, Mystery",2829,"1979-03-02","Iván Zulueta"
210,"tt0084827","2022-06-21","2022-06-21",NA,"TRON","https://www.imdb.com/title/tt0084827/","movie",6.7,96,1982,"Action, Adventure, Sci-Fi",122216,"1982-07-09","Steven Lisberger"
211,"tt0078788","2022-06-21","2022-06-21",NA,"Apocalypse Now","https://www.imdb.com/title/tt0078788/","movie",8.5,147,1979,"Drama, Mystery, War",663964,"1979-05-19","Francis Ford Coppola"
212,"tt0089218","2022-06-21","2022-06-21",NA,"The Goonies","https://www.imdb.com/title/tt0089218/","movie",7.7,114,1985,"Adventure, Comedy, Family",273365,"1985-06-07","Richard Donner"
213,"tt0087469","2022-06-21","2022-06-21",NA,"Indiana Jones and the Temple of Doom","https://www.imdb.com/title/tt0087469/","movie",7.5,118,1984,"Action, Adventure",486711,"1984-05-08","Steven Spielberg"
214,"tt0039192","2022-06-21","2022-06-21",NA,"Black Narcissus","https://www.imdb.com/title/tt0039192/","movie",7.7,101,1947,"Drama",25092,"1947-04-24","Michael Powell, Emeric Pressburger"
215,"tt0114746","2022-06-21","2022-06-21",NA,"Twelve Monkeys","https://www.imdb.com/title/tt0114746/","movie",8,129,1995,"Mystery, Sci-Fi, Thriller",616839,"1995-12-08","Terry Gilliam"
216,"tt0087182","2022-06-21","2022-06-21",NA,"Dune","https://www.imdb.com/title/tt0087182/","movie",6.3,137,1984,"Action, Adventure, Sci-Fi",162241,"1984-12-03","David Lynch"
217,"tt0068361","2022-06-21","2022-06-21",NA,"Le charme discret de la bourgeoisie","https://www.imdb.com/title/tt0068361/","movie",7.8,102,1972,"Comedy",43356,"1972-09-15","Luis Buñuel"
218,"tt0166924","2022-06-21","2022-06-21",NA,"Mulholland Dr.","https://www.imdb.com/title/tt0166924/","movie",7.9,147,2001,"Drama, Mystery, Thriller",354790,"2001-05-16","David Lynch"
219,"tt0068646","2022-06-21","2022-06-21",NA,"The Godfather","https://www.imdb.com/title/tt0068646/","movie",9.2,175,1972,"Crime, Drama",1839701,"1972-03-14","Francis Ford Coppola"
220,"tt0092890","2022-06-21","2022-06-21",NA,"Dirty Dancing","https://www.imdb.com/title/tt0092890/","movie",7,100,1987,"Drama, Music, Romance",232274,"1987-08-17","Emile Ardolino"
221,"tt0055913","2022-06-21","2022-06-21",NA,"Divorzio all'italiana","https://www.imdb.com/title/tt0055913/","movie",8,105,1961,"Comedy, Drama, Romance",13002,"1961-12-20","Pietro Germi"
222,"tt7155286","2022-06-22","2022-06-22",NA,"Freedom Uncut","https://www.imdb.com/title/tt7155286/","movie",8.2,87,2022,"Documentary, Music",340,"2022-06-16","David Austin, George Michael"
223,"tt0058331","2022-06-24","2022-06-24",NA,"Mary Poppins","https://www.imdb.com/title/tt0058331/","movie",7.8,139,1964,"Comedy, Family, Fantasy, Musical",172888,"1964-08-27","Robert Stevenson"
224,"tt0347149","2022-06-29","2022-06-29",NA,"Hauru no ugoku shiro","https://www.imdb.com/title/tt0347149/","movie",8.2,119,2004,"Animation, Adventure, Family, Fantasy",392617,"2004-09-05","Hayao Miyazaki"
225,"tt11700260","2022-06-29","2022-06-29",NA,"Competencia oficial","https://www.imdb.com/title/tt11700260/","movie",7.1,115,2021,"Comedy, Drama",8196,"2021-09-04","Gastón Duprat, Mariano Cohn"
226,"tt0061735","2022-06-30","2022-06-30",NA,"Guess Who's Coming to Dinner","https://www.imdb.com/title/tt0061735/","movie",7.8,108,1967,"Comedy, Drama",45615,"1967-12-11","Stanley Kramer"
227,"tt0053779","2022-07-01","2022-07-01",NA,"La dolce vita","https://www.imdb.com/title/tt0053779/","movie",8,174,1960,"Comedy, Drama",73533,"1960-02-03","Federico Fellini"
228,"tt0048281","2022-07-01","2022-07-01",NA,"The Ladykillers","https://www.imdb.com/title/tt0048281/","movie",7.6,91,1955,"Comedy, Crime",29536,"1955-12-08","Alexander Mackendrick"
229,"tt10505316","2022-07-05","2022-07-05",NA,"Illusions perdues","https://www.imdb.com/title/tt10505316/","movie",7.4,149,2021,"Drama, Romance",3915,"2021-09-05","Xavier Giannoli"
230,"tt0059742","2022-07-05","2022-07-05",NA,"The Sound of Music","https://www.imdb.com/title/tt0059742/","movie",8.1,172,1965,"Biography, Drama, Family, Musical, Romance",233756,"1965-03-02","Robert Wise"
231,"tt0061107","2022-07-05","2022-07-05",NA,"Torn Curtain","https://www.imdb.com/title/tt0061107/","movie",6.6,128,1966,"Drama, Romance, Thriller",27479,"1966-07-14","Alfred Hitchcock"
232,"tt0047296","2022-07-05","2022-07-05",NA,"On the Waterfront","https://www.imdb.com/title/tt0047296/","movie",8.1,108,1954,"Crime, Drama, Thriller",155363,"1954-06-22","Elia Kazan"
233,"tt0042958","2022-07-05","2022-07-05",NA,"Shûbun","https://www.imdb.com/title/tt0042958/","movie",7.2,104,1950,"Drama",4191,"1950-04-26","Akira Kurosawa"
234,"tt0055630","2022-07-05","2022-07-05",NA,"Yôjinbô","https://www.imdb.com/title/tt0055630/","movie",8.2,110,1961,"Action, Drama, Thriller",123112,"1961-04-25","Akira Kurosawa"
235,"tt0042876","2022-07-05","2022-07-05",NA,"Rashômon","https://www.imdb.com/title/tt0042876/","movie",8.2,88,1950,"Crime, Drama, Mystery",168635,"1950-08-26","Akira Kurosawa"
236,"tt0050613","2022-07-05","2022-07-05",NA,"Kumonosu-jô","https://www.imdb.com/title/tt0050613/","movie",8.1,110,1957,"Drama, History",52465,"1957-01-15","Akira Kurosawa"
237,"tt0057565","2022-07-05","2022-07-05",NA,"Tengoku to jigoku","https://www.imdb.com/title/tt0057565/","movie",8.4,143,1963,"Crime, Drama, Mystery, Thriller",45019,"1963-03-01","Akira Kurosawa"
238,"tt0025316","2022-07-09","2022-07-09",NA,"It Happened One Night","https://www.imdb.com/title/tt0025316/","movie",8.1,105,1934,"Comedy, Romance",104175,"1934-02-18","Frank Capra"
239,"tt0025919","2022-07-09","2022-07-09",NA,"Twentieth Century","https://www.imdb.com/title/tt0025919/","movie",7.3,91,1934,"Comedy, Romance",6620,"1934-05-03","Howard Hawks"
240,"tt0028010","2022-07-09","2022-07-09",NA,"My Man Godfrey","https://www.imdb.com/title/tt0028010/","movie",8,94,1936,"Comedy, Drama, Romance",24098,"1936-09-01","Gregory La Cava"
241,"tt0025878","2022-07-09","2022-07-09",NA,"The Thin Man","https://www.imdb.com/title/tt0025878/","movie",7.9,91,1934,"Comedy, Mystery",30088,"1934-05-25","W.S. Van Dyke"
242,"tt0028597","2022-07-09","2022-07-09",NA,"The Awful Truth","https://www.imdb.com/title/tt0028597/","movie",7.7,90,1937,"Comedy, Romance",19799,"1937-10-20","Leo McCarey"
243,"tt0028816","2022-07-09","2022-07-09",NA,"Easy Living","https://www.imdb.com/title/tt0028816/","movie",7.5,88,1937,"Comedy, Romance",3617,"1937-07-07","Mitchell Leisen"
244,"tt0029947","2022-07-09","2022-07-09",NA,"Bringing Up Baby","https://www.imdb.com/title/tt0029947/","movie",7.8,102,1938,"Comedy",61862,"1938-02-16","Howard Hawks"
245,"tt0032599","2022-07-09","2022-07-09",NA,"His Girl Friday","https://www.imdb.com/title/tt0032599/","movie",7.8,92,1940,"Comedy, Drama, Romance",59064,"1940-01-11","Howard Hawks"
246,"tt0031725","2022-07-09","2022-07-09",NA,"Ninotchka","https://www.imdb.com/title/tt0031725/","movie",7.8,110,1939,"Comedy, Romance",21272,"1939-11-09","Ernst Lubitsch"
247,"tt0035446","2022-07-09","2022-07-09",NA,"To Be or Not to Be","https://www.imdb.com/title/tt0035446/","movie",8.2,99,1942,"Comedy, Romance, War",37553,"1942-02-19","Ernst Lubitsch"
248,"tt0033804","2022-07-09","2022-07-09",NA,"The Lady Eve","https://www.imdb.com/title/tt0033804/","movie",7.7,94,1941,"Comedy, Romance",21644,"1941-02-26","Preston Sturges"
249,"tt0033373","2022-07-09","2022-07-09",NA,"Ball of Fire","https://www.imdb.com/title/tt0033373/","movie",7.7,111,1941,"Comedy, Romance",12709,"1941-12-30","Howard Hawks"
250,"tt0041870","2022-07-09","2022-07-09",NA,"Shizukanaru kettô","https://www.imdb.com/title/tt0041870/","movie",7.4,95,1949,"Drama",3498,"1949-03-13","Akira Kurosawa"
251,"tt0040979","2022-07-09","2022-07-09",NA,"Yoidore tenshi","https://www.imdb.com/title/tt0040979/","movie",7.7,98,1948,"Crime, Drama, Romance, Thriller",12182,"1948-04-27","Akira Kurosawa"
252,"tt0041699","2022-07-09","2022-07-09",NA,"Nora inu","https://www.imdb.com/title/tt0041699/","movie",7.8,122,1949,"Crime, Drama, Film-Noir, Mystery, Thriller",17379,"1949-10-17","Akira Kurosawa"
253,"tt0047478","2022-07-09","2022-07-09",NA,"Shichinin no samurai","https://www.imdb.com/title/tt0047478/","movie",8.6,207,1954,"Action, Drama",344833,"1954-04-26","Akira Kurosawa"
254,"tt0105619","2022-07-09","2022-07-09",NA,"Dung fong sam hap","https://www.imdb.com/title/tt0105619/","movie",6.5,88,1993,"Action, Fantasy, Thriller",3487,"1993-02-12","Johnnie To"
255,"tt0108606","2022-07-09","2022-07-09",NA,"Yin doi hou hap zyun","https://www.imdb.com/title/tt0108606/","movie",5.8,101,1993,"Action, Sci-Fi, Thriller",1249,"1993-09-30","Siu-Tung Ching, Johnnie To"
256,"tt0049261","2022-07-09","2022-07-09",NA,"Giant","https://www.imdb.com/title/tt0049261/","movie",7.6,201,1956,"Drama, Western",39416,"1956-10-10","George Stevens"
257,"tt3398268","2022-07-13","2022-07-13",NA,"Omoide no Marnie","https://www.imdb.com/title/tt3398268/","movie",7.7,103,2014,"Animation, Drama, Family, Mystery",40943,"2014-07-19","Hiromasa Yonebayashi"
258,"tt0057549","2022-07-13","2022-07-13",NA,"Symphonie pour un massacre","https://www.imdb.com/title/tt0057549/","movie",7.2,115,1963,"Crime, Drama",450,"1963-04-23","Jacques Deray"
259,"tt0040705","2022-07-17","2022-07-17",NA,"Portrait of Jennie","https://www.imdb.com/title/tt0040705/","movie",7.6,86,1948,"Drama, Fantasy, Mystery, Romance",6995,"1948-12-25","William Dieterle"
260,"tt15339456","2022-07-17","2022-07-17",NA,"Marcel the Shell with Shoes On","https://www.imdb.com/title/tt15339456/","movie",7.9,90,2021,"Animation, Comedy, Drama, Family, Fantasy",6062,"2021-09-03","Dean Fleischer-Camp"
261,"tt0275277","2022-07-18","2022-07-18",NA,"Cowboy Bebop: Tengoku no tobira","https://www.imdb.com/title/tt0275277/","movie",7.8,115,2001,"Animation, Action, Crime, Drama, Sci-Fi",49077,"2001-09-01","Hiroyuki Okiura, Shin'ichirô Watanabe, Yoshiyuki Takei, Tensai Okamura"
262,"tt0039208","2022-07-21","2022-07-21",NA,"Boomerang!","https://www.imdb.com/title/tt0039208/","movie",7.2,88,1947,"Crime, Drama, Film-Noir, Romance",4729,"1947-01-26","Elia Kazan"
263,"tt0057840","2022-07-22","2022-07-22",NA,"The Americanization of Emily","https://www.imdb.com/title/tt0057840/","movie",7.3,115,1964,"Comedy, Drama, Romance, War",5215,"1964-10-27","Arthur Hiller"
264,"tt0039536","2022-07-22","2022-07-22",NA,"Kiss of Death","https://www.imdb.com/title/tt0039536/","movie",7.4,99,1947,"Crime, Drama, Film-Noir, Thriller",8467,"1947-08-13","Henry Hathaway"
265,"tt0037795","2022-07-26","2022-07-26",NA,"The House on 92nd Street","https://www.imdb.com/title/tt0037795/","movie",6.6,88,1945,"Crime, Drama, Film-Noir, Mystery, Thriller, War",3020,"1945-09-26","Henry Hathaway"
266,"tt11976532","2022-07-28","2022-07-28",NA,"Vengeance","https://www.imdb.com/title/tt11976532/","movie",6.8,107,2022,"Comedy, Mystery, Thriller",13552,"2022-06-12","B.J. Novak"
267,"tt8595016","2022-07-29","2022-07-29",NA,"My Old School","https://www.imdb.com/title/tt8595016/","movie",7.5,104,2022,"Documentary, Drama",337,"2022-01-23","Jono McLeod"
268,"tt0041600","2022-07-29","2022-07-29",NA,"Lost Boundaries","https://www.imdb.com/title/tt0041600/","movie",7,99,1949,"Drama",483,"1949-06-30","Alfred L. Werker"
269,"tt5151570","2022-08-04","2022-08-04",NA,"Mrs. Harris Goes to Paris","https://www.imdb.com/title/tt5151570/","movie",7.1,115,2022,"Comedy, Drama",7316,"2022-07-07","Anthony Fabian"
270,"tt0048254","2022-08-05","2022-08-05",NA,"Killer's Kiss","https://www.imdb.com/title/tt0048254/","movie",6.6,67,1955,"Crime, Drama, Film-Noir, Thriller",24238,"1955-09-21","Stanley Kubrick"
271,"tt0069495","2022-08-05","2022-08-05",NA,"What's Up, Doc?","https://www.imdb.com/title/tt0069495/","movie",7.7,94,1972,"Comedy, Romance",24303,"1972-03-09","Peter Bogdanovich"
